worker_id,completed,approved,rejected,blocked,avghittime,relevance_stdev,sentiment_stdev,position_stdev
789,1,1,0,0,-9,-9,-9,-9
770,4,4,0,0,-9,0.390312375,1.224744871,1.130196333
1026,1,1,0,0,-9,-9,-9,-9
836,3,3,0,0,-9,0.924211376,0.830662386,1.118033989
127,6,6,0,0,-9,0.862006703,1.311897245,1.392662381
1114,1,1,0,0,-9,-9,-9,-9
157,23,23,0,0,59.60869565,0.704428337,1.23052946,1.23052946
1058,3,3,0,0,-9,0.552770798,1.322875656,1.320248293
1116,1,1,0,0,-9,-9,-9,-9
977,1,1,0,0,-9,-9,-9,-9
692,1,1,0,0,-9,-9,-9,-9
606,4,4,0,0,-9,0.484122918,0.899218411,1.143937826
780,1,1,0,0,-9,-9,-9,-9
743,1,1,0,0,-9,-9,-9,-9
503,2,2,0,0,-9,-9,-9,-9
366,6,3,0,0,-9,1.105541597,0.792527081,0.792527081
831,1,1,0,0,-9,-9,-9,-9
594,6,6,0,0,-9,1,1.275969895,1.194780315
102,3,3,0,0,-9,0.623609564,0.924211376,0.623609564
838,1,1,0,0,-9,-9,-9,-9
229,21,21,0,0,246.6666667,1.287696884,1.12504724,1.258305739
340,4,4,0,0,-9,1.17260394,1.166190379,1.095445115
566,1,1,0,0,-9,-9,-9,-9
641,1,1,0,0,-9,-9,-9,-9
312,1,1,0,0,-9,-9,-9,-9
361,29,29,0,0,75.55172414,0.696730943,0.743362832,0.878420194
1151,1,1,0,0,-9,-9,-9,-9
491,1,1,0,0,-9,-9,-9,-9
971,1,1,0,0,-9,-9,-9,-9
1177,1,1,0,0,-9,-9,-9,-9
1013,1,1,0,0,-9,-9,-9,-9
876,1,1,0,0,-9,-9,-9,-9
277,1,1,0,0,-9,-9,-9,-9
585,1,1,0,0,-9,-9,-9,-9
362,12,12,0,0,88.75,0.888780375,1.16030623,1.278367565
759,2,2,0,0,-9,-9,-9,-9
510,14,14,0,0,18.35714286,0.653678758,0.706204283,0.706204283
238,23,23,0,0,88.7826087,1.344095468,0.848159773,0.953939201
95,101,101,0,0,170.4455446,1.234113835,1.028702602,1.028138437
998,1,1,0,0,-9,-9,-9,-9
853,2,2,0,0,-9,-9,-9,-9
813,1,1,0,0,-9,-9,-9,-9
241,25,25,0,0,276.64,0.610819122,0.979120874,0.824621125
575,4,4,0,0,-9,0.845484329,0.856956825,0.807677999
722,4,4,0,0,-9,0.78062475,1.157516199,1.197327754
418,18,18,0,0,93.38888889,1.066373658,0.849774795,0.884176756
775,8,8,0,0,-9,1.344839674,1.166605927,1.15341109
1064,2,2,0,0,-9,-9,-9,-9
1043,1,1,0,0,-9,-9,-9,-9
118,72,72,0,0,76.125,1.064330984,1.185849768,1.138810355
928,1,1,0,0,-9,-9,-9,-9
235,60,60,0,0,86.2,0.980929265,1.034210731,1.025922515
1100,2,2,0,0,-9,-9,-9,-9
465,13,13,0,0,143.3846154,0.969009437,0.741477271,0.925523429
339,8,8,0,0,-9,1.053268722,0.496078371,0.661437828
1006,1,1,0,0,-9,-9,-9,-9
952,3,3,0,0,-9,0.721687836,1.037491633,0.953793595
1061,1,1,0,0,-9,-9,-9,-9
720,7,7,0,0,-9,0.939496174,0.963843391,1.159601033
753,1,1,0,0,-9,-9,-9,-9
618,2,2,0,0,-9,-9,-9,-9
290,3,3,0,0,-9,0.816496581,1.212878551,1.233150906
826,7,7,0,0,-9,0.60080728,1.108869621,1.271247981
899,2,2,0,0,-9,-9,-9,-9
614,4,4,0,0,-9,0.788095013,1.080910425,1.04246568
682,5,5,0,0,-9,1.596871942,1.349099405,1.409311594
119,15,15,0,0,152.8,1.055540936,0.769230769,0.739920089
1120,1,1,0,0,-9,-9,-9,-9
847,1,1,0,0,-9,-9,-9,-9
1014,1,1,0,0,-9,-9,-9,-9
480,3,3,0,0,-9,0.433012702,1.320248293,1.187317237
662,1,1,0,0,-9,-9,-9,-9
509,1,1,0,0,-9,-9,-9,-9
686,1,1,0,0,-9,-9,-9,-9
908,3,3,0,0,-9,0.745355993,0.924211376,1.224744871
1157,1,1,0,0,-9,-9,-9,-9
286,5,5,0,0,-9,1.2,1.19670329,1.129022302
874,2,2,0,0,-9,-9,-9,-9
1126,1,1,0,0,-9,-9,-9,-9
327,24,24,0,0,70.58333333,1.130340334,1.084562581,0.965374057
875,2,2,0,0,-9,-9,-9,-9
1138,1,1,0,0,-9,-9,-9,-9
1035,1,1,0,0,-9,-9,-9,-9
969,3,3,0,0,-9,0,1.114924013,1.16368667
174,103,103,0,0,67.33980583,0.885706185,1.073081321,1.062165194
90,91,91,0,0,83.03296703,0.833586384,0.821649656,0.937063514
904,1,1,0,0,-9,-9,-9,-9
1103,1,1,0,0,-9,-9,-9,-9
897,1,1,0,0,-9,-9,-9,-9
707,2,2,0,0,-9,-9,-9,-9
429,1,1,0,0,-9,-9,-9,-9
1102,1,1,0,0,-9,-9,-9,-9
942,1,1,0,0,-9,-9,-9,-9
1028,1,1,0,0,-9,-9,-9,-9
420,11,11,0,0,72.81818182,1.018425296,1.183072214,1.15886605
716,2,2,0,0,-9,-9,-9,-9
723,8,8,0,0,-9,0.83794298,1.164964745,1.284685242
1093,1,1,0,0,-9,-9,-9,-9
187,8,8,0,0,-9,1.170937125,1.20047553,1.06249183
646,1,1,0,0,-9,-9,-9,-9
1094,2,2,0,0,-9,-9,-9,-9
423,11,11,0,0,290.2727273,1.115953063,0.907961708,0.982865136
920,1,1,0,0,-9,-9,-9,-9
1137,1,1,0,0,-9,-9,-9,-9
1075,1,1,0,0,-9,-9,-9,-9
701,1,1,0,0,-9,-9,-9,-9
987,1,1,0,0,-9,-9,-9,-9
1067,1,1,0,0,-9,-9,-9,-9
1088,1,1,0,0,-9,-9,-9,-9
871,1,1,0,0,-9,-9,-9,-9
283,4,4,0,0,-9,0.681794507,1.333170563,1.235857496
1079,1,1,0,0,-9,-9,-9,-9
708,3,3,0,0,-9,1.290994449,-9,-9
252,7,7,0,0,-9,1.273753893,1.29614814,1.411949008
930,1,1,0,0,-9,-9,-9,-9
1101,1,1,0,0,-9,-9,-9,-9
883,1,1,0,0,-9,-9,-9,-9
925,1,1,0,0,-9,-9,-9,-9
358,9,9,0,0,-9,0.926296222,1.197670063,1.139566194
1152,1,1,0,0,-9,-9,-9,-9
1087,1,1,0,0,-9,-9,-9,-9
1016,1,1,0,0,-9,-9,-9,-9
778,4,4,0,0,-9,0.559016994,1.145643924,1.218349293
556,10,10,0,0,141.9,0.893028555,1.009488189,1.113541064
13,3,3,0,0,-9,1.258305739,0.715818898,0.852802865
382,9,9,0,0,-9,1.339107866,1.243734296,1.217948454
360,8,8,0,0,-9,1.214736983,0.92306057,0.900680015
832,2,2,0,0,-9,-9,-9,-9
381,2,2,0,0,-9,-9,-9,-9
939,2,2,0,0,-9,-9,-9,-9
1052,1,1,0,0,-9,-9,-9,-9
898,1,1,0,0,-9,-9,-9,-9
422,1,1,0,0,-9,-9,-9,-9
225,49,49,0,0,111.2244898,0.971413029,0.933708787,0.958563121
761,2,2,0,0,-9,-9,-9,-9
691,2,2,0,0,-9,-9,-9,-9
814,1,1,0,0,-9,-9,-9,-9
1180,1,1,0,0,-9,-9,-9,-9
586,1,1,0,0,-9,-9,-9,-9
564,4,4,0,0,-9,1.143937826,1.114924013,0.849836586
652,1,1,0,0,-9,-9,-9,-9
891,2,2,0,0,-9,-9,-9,-9
1059,1,1,0,0,-9,-9,-9,-9
727,1,1,0,0,-9,-9,-9,-9
515,4,4,0,0,-9,1.102199506,1.032795559,0.869226987
516,1,1,0,0,-9,-9,-9,-9
862,1,1,0,0,-9,-9,-9,-9
468,14,14,0,0,144.2857143,0.62039117,1.150781265,1.076572461
292,9,9,0,0,-9,0.797372227,1.182338308,1.108320217
1188,1,1,0,0,-9,-9,-9,-9
525,21,21,0,0,99.42857143,1.15445504,0.987387124,0.965723678
395,1,1,0,0,-9,-9,-9,-9
227,51,51,0,0,87.33333333,0.90838505,1.004259981,1.019834022
226,10,10,0,0,87.3,0.798435971,1.279998356,1.055339263
265,3,3,0,0,-9,1.320248293,1.037491633,1.037491633
993,1,1,0,0,-9,-9,-9,-9
649,11,11,0,0,92.54545455,0.780376578,1.204912469,1.298166115
877,1,1,0,0,-9,-9,-9,-9
583,6,6,0,0,-9,1.111024302,1.047095181,1.072072001
760,1,1,0,0,-9,-9,-9,-9
154,3,3,0,0,-9,1.361677887,1.2489996,0.7
486,3,3,0,0,-9,1.320248293,1.326649916,1.095445115
651,1,1,0,0,-9,-9,-9,-9
588,25,25,0,0,91.16,1.11696016,1.327359486,1.361078647
912,3,3,0,0,-9,0.924211376,0.833195581,0.833195581
341,4,4,0,0,-9,1.75,0.979795897,0.871779789
584,2,2,0,0,-9,-9,-9,-9
1153,1,1,0,0,-9,-9,-9,-9
1134,1,1,0,0,-9,-9,-9,-9
1154,1,1,0,0,-9,-9,-9,-9
922,3,3,0,0,-9,0.745355993,1.105541597,1.037491633
921,1,1,0,0,-9,-9,-9,-9
107,37,37,0,0,113.5135135,0.967207958,1.085238458,1.124469502
324,37,37,0,0,84.89189189,0.726312067,1.07439958,1.087270122
558,5,5,0,0,-9,1.077032961,0.893187513,0.964752778
305,31,31,0,0,41.4516129,0.924399009,0.417582327,0.352668399
947,1,1,0,0,-9,-9,-9,-9
619,5,5,0,0,-9,1.042832681,0.84865871,1.055259877
536,2,2,0,0,-9,-9,-9,-9
1044,3,3,0,0,-9,1.320248293,1.285648693,1.067940011
628,4,4,0,0,-9,0.726184377,1.0749677,0.956846673
624,3,3,0,0,-9,1.320248293,0.830662386,0.792527081
470,1,1,0,0,-9,-9,-9,-9
885,5,5,0,0,-9,1.321930407,0.734846923,0.8
709,3,3,0,0,-9,1.320248293,-9,-9
1122,1,1,0,0,-9,-9,-9,-9
968,1,1,0,0,-9,-9,-9,-9
924,3,3,0,0,-9,0.276385399,1.312334646,1.5
446,15,15,0,0,90.13333333,1.339983416,1.274544158,1.231884031
824,4,4,0,0,-9,0.966226552,1.028879852,1.053268722
1084,1,1,0,0,-9,-9,-9,-9
837,1,1,0,0,-9,-9,-9,-9
562,3,3,0,0,-9,1.343709625,1.164204407,1.5
1172,1,1,0,0,-9,-9,-9,-9
599,1,1,0,0,-9,-9,-9,-9
1036,2,2,0,0,-9,-9,-9,-9
1117,1,1,0,0,-9,-9,-9,-9
888,1,1,0,0,-9,-9,-9,-9
19,4,4,0,0,-9,1.060660172,0.718021974,0.928559218
108,1,1,0,0,-9,-9,-9,-9
545,1,1,0,0,-9,-9,-9,-9
1146,1,1,0,0,-9,-9,-9,-9
752,2,2,0,0,-9,-9,-9,-9
379,2,2,0,0,-9,-9,-9,-9
393,3,3,0,0,-9,1.280190958,0.849836586,1.037491633
1123,1,1,0,0,-9,-9,-9,-9
543,2,2,0,0,-9,-9,-9,-9
976,1,1,0,0,-9,-9,-9,-9
271,1,1,0,0,-9,-9,-9,-9
726,1,1,0,0,-9,-9,-9,-9
796,2,2,0,0,-9,-9,-9,-9
9006,1,0,0,0,-9,-9,-9,-9
