hittypeid,workerid,pending,completed,approved,rejected,suspicious,blocked,avghittime,relevance_stdev,sentiment_stdev,position_stdev
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1NJKTI9WXX602,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A341LHR7178BUY,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2BC0MRL0SOKJQ,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2YZT10XOJVOBS,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AVH9SMAS2DI0N,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AN0GCNAAD7MBI,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AQXVAEDA1KVDC,0,8,8,0,0,0,-9,0.789951541,1.013950558,0.983738754
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2YOMRZCI231UA,0,3,3,0,0,0,-9,1.1426091,1.114924013,0.655554777
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2AGQGMZVSZVUJ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2GLHD5ZLC36BG,0,189,189,0,0,0,91.55026455,0.744965043,0.563982059,0.574848256
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AWSMZI0NXR4OW,0,128,128,0,0,0,48.5703125,0.850914945,1.470391033,1.589039729
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2PY1LQJ5IZPRF,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3MM9WV4OVTO2Q,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2TX5DTHQ576B1,0,26,26,0,0,0,84.03846154,0.595533176,1.053138168,1.002546757
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A70L26UXLTGLC,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A30UPELDCW0DO3,0,3,3,0,0,0,-9,0.595119036,0.986013297,0.986013297
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AY0JGGS7EL0X2,0,11,11,0,0,0,71.45454545,0.503602723,1.103151009,1.078288742
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1I2DD7WM94VC2,0,9,9,0,0,0,-9,1.063928778,0.756969454,0.779677596
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A39ZZBBPXXTBYN,0,515,515,0,0,0,89.78446602,0.792611721,0.436870656,0.436935913
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A8QNPF8ASC5VC,0,3,3,0,0,0,-9,0.623609564,1.247219129,1.067187373
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A31MBX2OGEP67W,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3ER1TYH4WEDBH,0,7,7,0,0,0,-9,1.049781318,0.966643678,1.05375519
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A27OA5ES0R7FZT,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2N1HAW7P0SS5F,0,17,17,0,0,0,87.64705882,0.639494556,0.911646102,0.78301056
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1MTORD46MVTZ2,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3MAANJCN72EWE,0,4,4,0,0,0,-9,0.982264603,1.319013237,1.358732441
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2VMN8HYNXF6MZ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3H5OONJQWTSW5,0,3,3,0,0,0,-9,0.493006649,1.114924013,1.247219129
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1MYLC3OAJ2H0R,0,130,130,0,0,0,82.9,0.920702073,1.175032711,1.286793559
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2P0T88FJMZXUM,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2JNEH5X1290T0,0,151,151,0,0,0,55.41721854,0.834625951,1.133643415,1.14578728
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1PQZDS3XZ8RDS,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AVXEDARJC5HLU,0,12,12,0,0,0,68.75,1.190055729,1.042628454,1.137397141
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A30OG31WAK0SEV,0,50,50,0,0,0,79.12,0.964365076,0.730584443,0.973813451
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AFB9N61OMZXCX,0,14,14,0,0,0,97.92857143,0.654410079,1.169304378,1.215057051
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2D8ZM1E0USP73,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3IE9MPDPAARSQ,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A29VL3MZE7YPBZ,0,134,134,0,0,0,2541.059701,0.825588687,1.081033968,1.078383187
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ABYKQRCNOFYGK,0,4,4,0,0,0,-9,0.390312375,1.235857496,1.285435238
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1PGCK4JEZPYKX,0,222,222,0,0,0,106.8648649,1.055071408,1.042743007,0.973135185
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3BASL6WJWWIXO,0,8,8,0,0,0,-9,0.992156742,1.318246241,1.318246241
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2AXWJ3HQ6RFH8,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1UPUZY4AZ6795,0,131,131,0,0,0,50.53435115,0.664418202,0.917072393,1.051844338
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2VIJLBSZATX3W,0,3,3,0,0,0,-9,0.276385399,1.040833,1.114924013
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AVTSJOV6TNLSP,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A10SK04KXQZUTJ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A14L79UP777HKA,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1NBYKBMZYXYZL,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1F4D2PZ7NNWTL,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AW1JSJDI1LBWS,0,7,7,0,0,0,-9,0.871165066,1.49957477,1.463850109
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2KJ50DARKEBPR,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A184KIOUPMO2HX,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A35Z1QH3JQEZG6,0,25,25,0,0,0,162.52,1.461882348,1.229689479,1.179872351
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2GJ4BIQ58ZOPD,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A11N2H7QSSS8VU,0,13,13,0,0,0,111.9230769,0.792904928,1.237004729,1.181270209
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2CF30RZFQF7HP,0,497,497,0,0,0,85.90342052,0.654945804,0.251736316,0.237664492
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2EBCJVXSMZCAV,0,60,60,0,0,0,44.76666667,0.37043518,1.13328119,1.142113804
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AD4RGH5SDGHQ7,0,6,6,0,0,0,-9,0.753464222,1.067187373,1.012937148
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2PNONTKDIY25A,0,5,5,0,0,0,-9,1.090871211,1.374368542,1.374368542
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AQ2U7QPE229VH,0,38,38,0,0,0,122.9473684,0.881063282,1.261495049,1.10971891
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A861AE3YYVQKC,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A14HW8I4RYHNC4,0,330,330,0,0,0,85.02121212,1.047046438,1.219496856,1.27162762
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2OS6TJ7RPLHGY,0,7,7,0,0,0,-9,1.600382607,1.249793371,1.223901093
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1F5X7AUVD4N02,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AWN8Y3CERV6KK,0,5,5,0,0,0,-9,0.556776436,1.118033989,1.067707825
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AEDV0CBBPU0RE,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2IDP6539JES8T,0,142,142,0,0,0,83.3943662,0.530873358,0.951042199,0.943729073
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A03632593I018BBG59YCI,0,6,6,0,0,0,-9,0.745355993,1.279472954,1.313014684
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AVJ2J2LH1WMQB,0,5,5,0,0,0,-9,1.240967365,1.268079135,1.095726829
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A16PPKZ5UWZQLS,0,7,7,0,0,0,-9,0.778374811,0.749942842,0.696568088
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ITD8Z9J5DAMZ,0,3,3,0,0,0,-9,1.343709625,1.028518954,1.028518954
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3O3PI1UCEITAX,0,11,11,0,0,0,80.72727273,1.319748286,0.816496581,0.822439138
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3IL7ZPRL8SU05,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A6ZD3HGSVJ3QL,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2DAT0DBUXU8FF,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ALDSIOBRWMZSI,0,4,4,0,0,0,-9,0.966226552,0.768012858,0.927024811
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2220VV0DD1VAT,0,44,44,0,0,0,51.95454545,0.674367434,1.164591629,1.120570723
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1IEX8J8Y3S8BU,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A5V3ZMQI0PU3F,0,133,133,0,0,0,135.6015038,1.042192802,0.817697925,0.84103853
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A6N1OQ1G78GLB,0,3,3,0,0,0,-9,0.623609564,1.027402334,0.862006703
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2UQSZQ70CR9F1,0,3,3,0,0,0,-9,0.942809042,1.07565087,1.135454182
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3LWHGNPNUOIO6,0,20,20,0,0,0,94.9,0.844097151,0.978561752,1.020121397
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AH40F80B1UUU6,0,18,18,0,0,0,122.7777778,1.509230856,1.167047327,1.22808661
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A7QLHQYPPS0FO,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2TI6FZW8DL9E8,0,6,6,0,0,0,-9,0.5204165,1.105541597,1.378782676
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AUMM4O24JTD5O,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A20PSVHEDXNJIH,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A28SFTKTGBSD9,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2VK8AEO412L0N,0,6,6,0,0,0,-9,1.114924013,0.916429894,0.984305914
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AW3VP3U8NZEAX,0,5,5,0,0,0,-9,0.734846923,0.864580823,0.87120765
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AQ4KLMAHPVRY2,0,36,36,0,0,0,76.02777778,0.832609639,1.124421537,0.991033101
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A6D7O1PNULIQ0,0,4,4,0,0,0,-9,0.768012858,0.901387819,1.184205958
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A12YUYYSIZ8GT2,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A10QDMRU60VP2,0,4,4,0,0,0,-9,0.559016994,1.143095213,1.030157507
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A38IZBOGFD2S9Y,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AJFHZD9DU66PD,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3OC5SGGM8DIUZ,0,108,108,0,0,0,115.1111111,0.897909476,0.950951821,1.146360309
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3IGFIDCWHF3FQ,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A37CV9K0BHGVJ9,0,3,3,0,0,0,-9,1.320248293,1.322875656,1.187317237
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3IIWLLENSJOOY,0,31,31,0,0,0,185.2580645,0.676025832,0.857472337,1.003906475
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2NV10VO47CYHA,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A33UH6JW6H9ROD,0,235,235,0,0,0,72.62978723,0.994513582,0.973542002,1.259503956
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1NM4W73ES41VU,0,4,4,0,0,0,-9,1.390537216,1.26370043,1.220571964
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A33ACZFNVG6KGO,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A15CRIYOP6J8ER,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AR8RHJPZ56OBD,0,11,11,0,0,0,53.81818182,0.913625056,0.775063314,0.879049073
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A34NRFPHJZK4KU,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A38QFTFLUWXNN6,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AC5LU9TF9CTK9,0,168,168,0,0,0,426.0178571,0.994750206,1.38565544,1.470600917
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1MZ3FT1VDHWXS,0,41,41,0,0,0,113.5609756,0.894389778,1.01611095,1.07065322
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1AVP99ZAGGW3M,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1YX045UYGCNLA,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A34ZSF2JSRXIRP,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AP2SEY3P66526,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AYXOCQYFGGD2H,0,52,52,0,0,0,52.44230769,0.791723436,1.31048228,1.354780054
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2QDD1TKHBDUP2,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AFAWV8JHZZJM7,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3U7P73AIQVS9S,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AOZIBCVLDSBDK,0,3,3,0,0,0,-9,0.372677996,0.866025404,0.953793595
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2UGUSRR5DO0I7,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A8ZDIHQNX149L,0,14,14,0,0,0,112.5,1,1.059841445,0.949232146
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3L5YV8KM8U1AV,0,22,22,0,0,0,81,0.907669343,1.335796541,1.249397225
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3HXK4SSKOBJIM,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1543XZ2S3EJZZ,0,145,145,0,0,0,69.26206897,1.008317078,1.257821329,1.193467394
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ZKRKVA6W54XS,0,3,3,0,0,0,-9,1.224744871,1.378704626,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A24BPX5HHWZPF6,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AT0COJ1G23ZB0,0,86,86,0,0,0,54.65116279,0.986866158,0.94387849,1.032639918
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2HYM6400MUB6K,0,15,15,0,0,0,83.6,0.960902354,0.809427213,0.959339844
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1LRFNK3E452GS,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3UYUKUWW8VD2S,0,10,10,0,0,0,50.5,1.034105894,0.916515139,0.998749218
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3541Z048VSMFV,0,10,10,0,0,0,82.1,0.62249498,1.085126721,1.130265456
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ANI295T27XYTO,0,47,47,0,0,0,97.06382979,1.112045656,0.866453763,0.880589977
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A10M3003O2DAS8,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A616SN70RJY5,0,63,63,0,0,0,79.49206349,0.997982343,0.771481146,0.895610636
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3CTEVJQM763P8,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A23WME41LBOJRA,0,11,11,0,0,0,163.8181818,0.669587266,0.913502893,1.034824467
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2N9ILNDSEM31O,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A20BZDQZRJ4WR7,0,6,6,0,0,0,-9,0.661437828,1.370772415,1.370772415
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AIG1Q8UB8OBT5,0,148,148,0,0,0,123.2432432,1.143398924,0.851665953,0.933811549
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ACTW32R240N8Y,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AE2XAXE6LIIYO,0,9,9,0,0,0,-9,0.506135199,1.174247855,1.097678441
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ART7MM15D5D5G,0,13,13,0,0,0,3414.307692,1.192927878,0.714132486,0.615384615
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ABK9VUXGKQDH4,0,24,24,0,0,0,81.70833333,1.030565851,1.276413636,1.376892637
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A28SM6JXN82CE6,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A22VLXXVIEJSD1,0,3,3,0,0,0,-9,0.866025404,1.114924013,1.089724736
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1ZFLC209CRCWR,0,4,4,0,0,0,-9,0.496078371,0.726184377,0.65847836
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AWSZ9M8BMW17K,0,109,109,0,0,0,77.06422018,0.967726844,1.127730829,1.215688006
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,ASGLHJL4829R8,0,8,8,0,0,0,-9,0.999511599,1.370113586,1.2683615
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1RMNDB0IKR4M0,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A25M0ER7TUBW36,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3GSHH5XBIOKL1,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1U7LR8W9BSS7B,0,71,71,0,0,0,109.5633803,0.870131623,0.932860492,0.738659578
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2OZTBCBOCHF9E,0,3,3,0,0,0,-9,1.105541597,0.715818898,0.668042657
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1RLABZLU1Z003,0,104,104,0,0,0,62.15384615,0.877361037,1.020600104,1.005124929
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1C5G462AHUWPJ,0,2,2,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AMSWIR4J9XEIJ,0,83,83,0,0,0,57.42168675,0.949746129,1.0484891,1.018196102
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AHTZK06G9JI20,0,8,8,0,0,0,-9,1.286574303,1.074172311,1.074860663
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A26TNOJLKT3IAW,0,3,3,0,0,0,-9,0.372677996,1.220655562,1.220655562
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3HEGYX90YGB0P,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1918NXRXAEYLX,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A4124M4RJJ9NN,0,8,8,0,0,0,-9,0.70641591,0.896499268,1.138804197
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A274FLWJ2ZD2ZH,0,5,5,0,0,0,-9,1.113552873,1.178982612,1.160818677
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2M5PQUTZFIRGO,0,147,147,0,0,0,697.6666667,0.800272626,0.971674087,0.908872645
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2LFVJ28A2J2PK,0,22,22,0,0,0,2164.272727,0.876400886,1.325681572,1.210994684
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A20IA63WXHF683,0,4,4,0,0,0,-9,0.982264603,1.083205121,0.730296743
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AQR70X1KIOP6B,0,401,401,0,0,0,185.3017456,0.74637575,0.643255018,0.738387038
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A35MT67VR3G320,0,3,3,0,0,0,-9,1.497683396,1.341640787,1.374772708
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1BPS6U9P3CT5N,0,4,4,0,0,0,-9,0.612372436,1.285435238,1.111024302
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A37JW3U51IT8U8,0,3,3,0,0,0,-9,0.986013297,0.849836586,1.027402334
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1RJ1BDGE2W6T2,0,111,111,0,0,0,412.7567568,0.828813528,0.85097159,0.897425621
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3W22J0OKLZWQZ,0,6,6,0,0,0,-9,1.033299731,1.079319487,1.037491633
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1DDQ8U2YRB25X,0,6,6,0,0,0,-9,0.288675135,0.57584479,0.57130455
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1V7VK9CMELZT3,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A2ZQNZH0BCG45O,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A38BT7Z7VLOWVL,0,3,3,0,0,0,-9,0.595119036,1.299038106,1.404358296
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A3VXL4288YJFYB,0,1,1,0,0,0,-9,-9,-9,-9
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,AJETFLAXRDTKJ,0,3,3,0,0,0,-9,0.552770798,0.623609564,0.471404521
2FYCOW0LGRZ57Q7S7ZXVXUZWDSI8ZL,A1XNXH5WGDXES5,0,23,23,0,0,0,234.4782609,0.800150624,0.933514506,1.098047126
